id,Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
20952,>35,No,Master,1,Man,No,Dev,38,38,Germany,108098.0,C;C#;Delphi;HTML/CSS;JavaScript;PHP;jQuery;Microsoft SQL Server;MySQL;Oracle,10,1
20953,<35,No,Master,1,Man,No,Dev,20,10,Germany,74783.0,Bash/Shell;Java;Kotlin;Python;Git;AWS,6,0
20954,<35,No,Master,1,Man,No,Dev,15,8,India,87959.0,Bash/Shell;C;C++;Java;Python;SQL;Ansible;Docker;Git;Kubernetes;Flask;Spring;AWS;MySQL;PostgreSQL;Redis,16,0
20955,<35,No,NoHigherEd,0,Man,No,Dev,15,10,Poland,91128.0,C;C#;Java;JavaScript;PHP;PowerShell;Scala;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Terraform;Angular;Angular.js;ASP.NET;ASP.NET Core ;Symfony;AWS;Microsoft Azure;Elasticsearch;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;Redis;SQLite,28,1
20956,<35,No,Undergraduate,1,Man,No,Dev,11,6,Ukraine,70800.0,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Node.js;Python;R;Scala;SQL;Docker;Git;Kubernetes;Terraform;Express;jQuery;React.js;AWS;DigitalOcean;Google Cloud Platform;MongoDB;MySQL;PostgreSQL;Redis;SQLite,25,1
20957,>35,No,Undergraduate,1,Man,Yes,Dev,18,15,India,58639.0,Python;Git;Google Cloud Platform;Microsoft Azure;PostgreSQL,5,0
20958,<35,No,Master,1,Man,No,Dev,11,5,Netherlands,49185.0,Bash/Shell;Haskell;HTML/CSS;Python;Docker;Git;AWS,7,0
20959,<35,No,Undergraduate,1,Man,No,Dev,14,7,Indonesia,7908.0,Dart;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;SQL;Swift;TypeScript;Docker;Git;Angular;Angular.js;Express;jQuery;Laravel;Vue.js;Google Cloud Platform;Cassandra;Firebase;Microsoft SQL Server;MongoDB;PostgreSQL;Redis;SQLite,25,1
20960,<35,No,Undergraduate,1,Man,No,Dev,7,6,Netherlands,57072.0,HTML/CSS;JavaScript;TypeScript;Ansible;Git;Yarn;React.js;Microsoft Azure,8,0
20961,<35,No,Undergraduate,1,Man,No,Dev,20,14,Germany,103774.0,C;C++;Elixir;Erlang;Go;Haskell;JavaScript;Node.js;Ruby;Docker;Terraform;Ruby on Rails;AWS;Heroku;DynamoDB;MySQL;PostgreSQL,17,0
20962,<35,No,Master,0,Man,No,Dev,12,8,Poland,51636.0,Java;JavaScript;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Angular.js;Spring;Firebase;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,15,1
20963,<35,No,Master,1,Man,No,Dev,3,4,Germany,48644.0,HTML/CSS;JavaScript;TypeScript;Git;jQuery;Vue.js,6,0
20964,<35,No,Undergraduate,1,Man,No,Dev,13,7,Denmark,53844.0,C++;HTML/CSS;JavaScript;Node.js;TypeScript;Git;Xamarin;Angular;ASP.NET;jQuery;IBM Cloud or Watson;Microsoft SQL Server;MySQL,13,1
20965,<35,No,Undergraduate,0,Man,No,Dev,10,4,Egypt,9228.0,C#;Dart;Java;JavaScript;Node.js;PHP;Python;SQL;Swift;VBA;Git;Yarn;jQuery;React.js;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Firebase;Microsoft SQL Server;MongoDB;MySQL;SQLite,23,1
20966,<35,No,Undergraduate,1,Man,Yes,Dev,12,4,Croatia,31344.0,HTML/CSS;JavaScript;Ruby;SQL;Docker;Git;Yarn;Ruby on Rails;AWS;Heroku;MariaDB;Redis;SQLite,13,0
20967,>35,No,Other,1,Man,No,Dev,22,19,Switzerland,81319.0,C#;Delphi;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;Xamarin;ASP.NET;React.js;Microsoft SQL Server,11,1
20968,<35,No,Undergraduate,1,Man,No,Dev,5,4,India,7200.0,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Objective-C;PHP;SQL;Git;Angular;Express;jQuery;Laravel;AWS;DigitalOcean;Google Cloud Platform;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL,25,1
20969,<35,No,Other,1,NonBinary,No,Dev,7,4,Germany,32424.0,C#;HTML/CSS;Java;JavaScript;Node.js;TypeScript;Git;ASP.NET;Express;jQuery;React.js;MySQL,12,1
20970,<35,No,Undergraduate,1,Man,Yes,Dev,17,12,Germany,108098.0,Go;JavaScript;Ruby;TypeScript;Deno;Docker;Git;Kubernetes;Yarn;Express;React.js;Ruby on Rails;AWS;DynamoDB;PostgreSQL,15,0
20971,<35,No,Master,0,Man,No,Dev,12,7,Hungary,12048.0,C;C++;HTML/CSS;JavaScript;Python;Rust;TypeScript;Docker;Git;Unreal Engine;MySQL;SQLite,12,0
20972,>35,No,Undergraduate,1,Man,No,Dev,10,5,United States of America,115000.0,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript;VBA;Git;ASP.NET;ASP.NET Core ;AWS;MySQL;Oracle;Redis;SQLite,17,1
20973,>35,Yes,Other,1,Man,No,NotDev,30,28,France,67021.0,HTML/CSS;PowerShell;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,6,0
20974,>35,No,Master,1,Man,No,Dev,26,18,India,34904.0,Java;Python;AWS;Microsoft Azure;MongoDB;MySQL;Oracle,7,0
20975,<35,No,Undergraduate,1,Man,No,Dev,9,4,Brazil,18096.0,HTML/CSS;JavaScript;PHP;TypeScript;Docker;Git;Angular;AWS;MySQL;Redis,10,0
20976,>35,No,Undergraduate,0,Man,Yes,Dev,20,12,Germany,29964.0,Crystal;HTML/CSS;Java;JavaScript;Node.js;Ruby;SQL;TypeScript;Docker;Git;Angular;Spring;Microsoft SQL Server;PostgreSQL,14,1
20977,<35,No,Master,1,Man,No,Dev,4,3,Pakistan,3108.0,C#;Git;ASP.NET;jQuery,4,0
20978,>35,No,Undergraduate,1,Man,Yes,Dev,25,19,Netherlands,64860.0,Bash/Shell;Java;JavaScript;SQL;jQuery;AWS;Oracle,7,1
20979,>35,No,Undergraduate,0,Man,No,Dev,12,9,Brazil,17868.0,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;Docker;Git;Angular;AWS;PostgreSQL,13,1
20980,<35,No,Undergraduate,1,Man,No,Dev,14,6,Netherlands,49296.0,Bash/Shell;C#;Haskell;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;Chef;Deno;Docker;Git;Yarn;jQuery;Spring;Symfony;AWS;Microsoft Azure;Cassandra;DynamoDB;Elasticsearch;MySQL;PostgreSQL;Redis,26,1
20981,<35,No,Master,1,Man,No,Dev,6,4,Netherlands,77831.0,HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Express;FastAPI;Flask;Vue.js;AWS;DynamoDB;PostgreSQL;Redis;SQLite,17,1
20982,>35,No,Other,1,Man,Yes,Dev,23,22,United States of America,160000.0,Bash/Shell;C++;Go;JavaScript;Python;Ruby;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Terraform;Angular;Django;React.js;Ruby on Rails;AWS;Google Cloud Platform;Elasticsearch;MySQL;PostgreSQL;Redis,23,0
20983,>35,No,Other,0,Man,No,Dev,30,15,Chile,30000.0,C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Git;Laravel;AWS;Google Cloud Platform;Oracle Cloud Infrastructure;IBM DB2;MariaDB;Microsoft SQL Server;MySQL;Oracle;SQLite,18,1
20984,<35,No,NoHigherEd,0,Man,No,Dev,4,0,Romania,18996.0,C++;Dart;HTML/CSS;Java;JavaScript;Python;TypeScript;Git;Yarn;Django;Express;React.js;Vue.js;Firebase;PostgreSQL,15,0
20985,<35,No,Undergraduate,1,Man,No,Dev,5,3,Estonia,25944.0,HTML/CSS;JavaScript;Python;SQL;Docker;Git;FastAPI;React.js;Vue.js;Google Cloud Platform;Elasticsearch;MongoDB;PostgreSQL,13,0
20986,<35,No,Other,1,Man,No,Dev,15,11,Sweden,73639.0,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Angular;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server,15,1
20987,<35,No,NoHigherEd,1,Man,No,Dev,12,7,Germany,64859.0,Bash/Shell;C#;Go;HTML/CSS;JavaScript;SQL;TypeScript;Git;Unity 3D;Microsoft Azure;Elasticsearch;Microsoft SQL Server,12,1
20988,<35,No,Undergraduate,1,Man,No,Dev,5,1,The former Yugoslav Republic of Macedonia,18948.0,HTML/CSS;Java;Kotlin;Python;Scala;SQL;TypeScript;Docker;Git;React.js;Spring;AWS;Cassandra;Elasticsearch;Microsoft SQL Server;MongoDB;Redis,17,1
20989,<35,No,Master,1,Man,No,Dev,3,3,Russian Federation,34920.0,Dart;Go;HTML/CSS;JavaScript;PHP;Ruby;SQL;Docker;Flow;Git;React.js;Heroku;MySQL;Redis,14,0
20990,<35,Yes,Master,1,Man,No,Dev,20,13,Estonia,45396.0,Bash/Shell;C++;Java;Node.js;Python;SQL;TypeScript;Docker;Git;Kubernetes;Spring;AWS;Elasticsearch;PostgreSQL;Redis;SQLite,16,1
20991,<35,No,Master,1,Man,No,Dev,20,9,Romania,40704.0,Java;Docker;Git;AWS;PostgreSQL,5,0
20992,<35,No,Undergraduate,1,Man,No,Dev,5,0,India,2508.0,C;C#;C++;HTML/CSS;JavaScript;SQL;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft Azure;Microsoft SQL Server,12,1
20993,<35,No,Undergraduate,1,Man,No,Dev,7,1,India,2429.0,HTML/CSS;JavaScript;PHP;SQL;jQuery;Laravel;MySQL;PostgreSQL,8,0
20994,<35,No,Undergraduate,1,Man,No,Dev,12,7,India,27923.0,Java;JavaScript;Objective-C;PHP;Python;TypeScript;VBA;Ansible;Git;Kubernetes;React.js;Spring;Google Cloud Platform;Elasticsearch;MySQL;Oracle;Redis,17,0
20995,<35,No,Undergraduate,1,Man,Yes,NotDev,6,3,Poland,21264.0,Bash/Shell;C++;Go;Java;Python;Ruby;Git,7,0
20996,<35,Yes,NoHigherEd,1,Man,No,Dev,5,0,India,5364.0,C++;HTML/CSS;JavaScript;Kotlin;Node.js;Python;TypeScript;Docker;Git;Yarn;Express;Gatsby;jQuery;React.js;DigitalOcean;Heroku;MongoDB,17,1
20997,>35,No,Undergraduate,1,Man,No,Dev,19,19,Lithuania,72426.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;Ansible;Docker;Git;Kubernetes;Terraform;Gatsby;jQuery;React.js;Symfony;AWS;Google Cloud Platform;Elasticsearch;MariaDB;SQLite,19,1
20998,<35,No,Undergraduate,1,Man,No,Dev,13,6,Germany,75669.0,Bash/Shell;C;C++;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;Docker;Git;Express;AWS;Firebase;MongoDB;MySQL,17,1
20999,>35,No,NoHigherEd,1,Man,No,Dev,36,32,Spain,38915.0,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript;Git;Unity 3D;Unreal Engine;Angular;Angular.js;jQuery;Spring;AWS;Google Cloud Platform;MariaDB;MySQL;Oracle;Redis,23,1
21000,<35,No,Other,1,Man,No,Dev,7,4,Belgium,35028.0,Dart;HTML/CSS;JavaScript;PHP;SQL;TypeScript;Ansible;Docker;Git;Puppet;Yarn;Laravel;React.js;Symfony;MariaDB;MySQL;PostgreSQL;Redis,18,0
21001,>35,No,Undergraduate,1,Woman,Yes,Dev,28,16,United States of America,204996.0,Bash/Shell;Go;JavaScript;Python;Rust;Docker;Git;Kubernetes;React.js;AWS;Google Cloud Platform;Cassandra,12,0
21002,<35,No,Master,1,Man,No,Dev,12,8,Russian Federation,43404.0,Bash/Shell;C#;JavaScript;PowerShell;SQL;Git;Unity 3D;ASP.NET;ASP.NET Core ;Microsoft SQL Server,10,1
21003,>35,Yes,Undergraduate,1,Man,No,NotDev,27,21,Germany,140527.0,Java;JavaScript;SQL;Git;AWS;Google Cloud Platform;Microsoft SQL Server;SQLite,8,1
21004,>35,No,Master,0,Man,Yes,Dev,3,2,Ireland,45401.0,Python;R;SQL;Docker;Google Cloud Platform;MongoDB;MySQL;Oracle;SQLite,9,0
21005,<35,No,Master,1,Man,No,Dev,13,7,Finland,38916.0,HTML/CSS;JavaScript;Node.js;Ruby;SQL;TypeScript;Docker;Git;Yarn;React.js;Ruby on Rails;AWS;Heroku;MongoDB;PostgreSQL;Redis,16,1
21006,<35,No,Undergraduate,1,Man,No,Dev,13,7,Israel,75669.0,HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;Yarn;Angular.js;Express;Gatsby;jQuery;React.js;Google Cloud Platform;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL,18,1
21007,>35,No,Undergraduate,1,Man,No,Dev,17,10,Georgia,42408.0,JavaScript;Swift;TypeScript;AWS;Firebase;MongoDB;MySQL;SQLite,8,1
21008,>35,No,Master,1,Woman,No,Dev,15,9,Spain,48644.0,Bash/Shell;C#;Groovy;Java;Kotlin;Node.js;Docker;Git;Kubernetes;ASP.NET Core ;Spring;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;Microsoft SQL Server;MySQL;PostgreSQL;Redis,19,1
21009,>35,No,Undergraduate,1,Man,Yes,Dev,30,12,Sweden,54372.0,C#;HTML/CSS;JavaScript;PHP;PowerShell;SQL;jQuery;Laravel;MariaDB;Microsoft SQL Server;MySQL,11,1
21010,<35,No,Undergraduate,1,Man,No,Dev,7,4,Israel,89365.0,Bash/Shell;C++;Go;Perl;Python;SQL;Docker;Git;Kubernetes;MariaDB,10,0
21011,<35,No,Other,1,Man,No,Dev,5,3,Denmark,72948.0,HTML/CSS;Java;JavaScript;TypeScript;Docker;Git;Yarn;Gatsby;React.js;Spring;AWS;PostgreSQL,12,0
21012,<35,No,Master,1,Man,No,Dev,14,5,Slovakia,35028.0,C#;HTML/CSS;Python;SQL;TypeScript;Git;Angular;Flask;AWS;MariaDB;MySQL,11,0
21013,<35,No,Undergraduate,1,Man,Yes,Dev,10,5,Germany,59454.0,Java;JavaScript;Node.js;TypeScript;Docker;Git;Angular;Spring;AWS;Microsoft Azure;MongoDB;PostgreSQL,12,1
21014,<35,No,Other,1,NonBinary,Yes,Dev,2,0,Spain,18372.0,Bash/Shell;HTML/CSS;JavaScript;Python;Ansible;Docker;Git;Django;React.js;Vue.js;AWS;Heroku;Firebase;MongoDB;PostgreSQL,15,0
21015,<35,No,Undergraduate,1,Man,Yes,Dev,9,5,India,83772.0,Java;JavaScript;Spring;MySQL;SQLite,5,0
21016,<35,No,Master,1,Man,No,Dev,15,10,France,59454.0,C#;F#;Groovy;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Yarn;ASP.NET;ASP.NET Core ;Microsoft SQL Server;SQLite,16,1
21017,<35,No,Undergraduate,0,Man,No,Dev,19,15,Austria,24648.0,Bash/Shell;C#;F#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Git;Yarn;Angular;ASP.NET;ASP.NET Core ;React.js;Microsoft Azure;Microsoft SQL Server;PostgreSQL;SQLite,19,1
21018,<35,Yes,NoHigherEd,1,Man,No,Dev,7,2,Germany,16860.0,Assembly;C;C++;Java;JavaScript;Python;R;SQL;TypeScript;VBA;Docker;Git;Kubernetes;Angular;Angular.js;Flask;AWS;DigitalOcean;Google Cloud Platform;MySQL;PostgreSQL;Redis;SQLite,23,1
21019,>35,No,Undergraduate,1,Man,No,Dev,6,6,France,64859.0,Bash/Shell;HTML/CSS;JavaScript;Ruby;SQL;Docker;Git;Kubernetes;Yarn;jQuery;React.js;Ruby on Rails;AWS;DigitalOcean;Heroku;Elasticsearch;PostgreSQL;Redis;SQLite,19,1
21020,<35,No,Undergraduate,1,Man,No,Dev,9,7,Brazil,30240.0,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;React.js;Spring;AWS;Google Cloud Platform;Heroku;Microsoft Azure;Couchbase;Elasticsearch;MariaDB;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,29,1
21021,>35,No,Other,1,Man,No,NotDev,22,14,Spain,48644.0,Bash/Shell;Python;SQL;Ansible;Docker;Git;Terraform;AWS;Cassandra;Elasticsearch;MariaDB;Redis;SQLite,13,0
21022,<35,No,Undergraduate,1,Man,Yes,Dev,11,7,India,217800.0,JavaScript;PHP;Python;SQL;Git;jQuery;Laravel;AWS;MySQL,9,0
21023,>35,No,NoHigherEd,1,Man,No,Dev,35,30,Australia,100214.0,C++;JavaScript;SQL;jQuery;Microsoft SQL Server;MySQL,6,0
21024,>35,No,Master,1,Man,No,Dev,37,23,Sweden,93276.0,Bash/Shell;C#;JavaScript;Rust;Scala;TypeScript;Docker;Git;Yarn;React.js;Microsoft Azure;Elasticsearch;Microsoft SQL Server,13,1
21025,>35,No,Master,1,Man,No,Dev,20,15,Germany,92964.0,C#;C++;Git,3,0
21026,<35,No,Undergraduate,1,Man,Yes,Dev,16,12,Bulgaria,41436.0,JavaScript;TypeScript;Docker;Git;Kubernetes;Express;Vue.js,7,0
21027,<35,No,Other,0,Man,No,Dev,9,3,Poland,21264.0,Bash/Shell;C++;F#;Rust;Deno;Git,6,0
21028,<35,No,Other,1,Man,No,Dev,20,15,Netherlands,162147.0,Bash/Shell;C;C++;JavaScript;Matlab;Node.js;Python;SQL;TypeScript;Docker;Git;Kubernetes;Express;AWS;PostgreSQL;Redis,16,1
21029,<35,No,Undergraduate,1,Man,No,Dev,3,2,Belarus,19800.0,Ruby;Ruby on Rails;Heroku;MySQL,4,0
21030,<35,No,Master,1,Man,No,Dev,7,3,France,39996.0,Bash/Shell;C;C++;HTML/CSS;JavaScript;Docker;Git;Angular.js;jQuery;MongoDB,10,1
21031,<35,No,Undergraduate,1,Man,No,Dev,10,3,Slovenia,35028.0,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript;Docker;Git;Kubernetes;Unity 3D;Yarn;Flask;jQuery;Laravel;Symfony;Vue.js;DigitalOcean;MySQL;SQLite,21,1
21032,<35,No,Undergraduate,1,Man,No,Dev,20,6,Poland,41004.0,HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Express;React.js;AWS,9,0
21033,<35,No,Undergraduate,1,Man,No,Dev,6,2,India,4152.0,C#;HTML/CSS;JavaScript;TypeScript;Git;Angular;Angular.js;ASP.NET Core ;Microsoft Azure,9,0
21034,<35,No,Undergraduate,1,Man,No,Dev,6,2,Poland,37462.0,C#;Groovy;PowerShell;SQL;VBA;Git;Unity 3D;Microsoft SQL Server,8,0
21035,<35,No,Undergraduate,1,Man,No,Dev,11,7,Cyprus,47023.0,Java;JavaScript;Kotlin;TypeScript;Git;Yarn;React.js;Spring;Google Cloud Platform,9,0
21036,<35,No,Undergraduate,1,Man,No,Dev,5,4,Poland,37356.0,HTML/CSS;JavaScript;Git;Vue.js,4,0
21037,>35,Yes,Other,1,NonBinary,Yes,Dev,20,15,Poland,36444.0,C#;PowerShell;SQL;VBA;Microsoft SQL Server,5,0
21038,>35,No,Undergraduate,1,Man,No,Dev,25,23,United States of America,120000.0,C#;HTML/CSS;JavaScript;Kotlin;Node.js;Python;SQL;Swift;Git;ASP.NET Core ;Express;Flask;React.js;Vue.js;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MongoDB,18,1
21039,<35,No,Undergraduate,1,Man,No,Dev,5,2,Nigeria,13164.0,Java;JavaScript;TypeScript;Docker;Git;Yarn;Angular;jQuery;React.js;Spring;AWS;Google Cloud Platform;Microsoft SQL Server;MongoDB;MySQL;Oracle,16,1
21040,<35,No,Master,0,Man,No,Dev,8,5,Ukraine,27408.0,C#;SQL;TypeScript;Docker;Git;ASP.NET Core ;React.js;AWS;Microsoft Azure;MySQL,10,0
21041,>35,No,Master,1,Man,No,Dev,7,2,Bulgaria,26520.0,HTML/CSS;JavaScript;Node.js;Git;React.js;AWS;Oracle,7,0
21042,>35,No,Master,1,Man,No,Dev,23,21,Spain,73507.0,Bash/Shell;Java;Python;Docker;Git;Kubernetes;Spring;AWS;IBM Cloud or Watson;Couchbase;DynamoDB;Elasticsearch;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,18,1
21043,<35,No,Undergraduate,1,Man,No,NotDev,9,0,Germany,50806.0,Bash/Shell;Python;Ansible;Docker;Terraform;Svelte;AWS;DynamoDB,8,0
21044,<35,No,Other,0,Man,No,Dev,15,11,Uruguay,53592.0,HTML/CSS;Java;JavaScript;Kotlin;Node.js;R;SQL;Docker;Git;Kubernetes;Unreal Engine;Express;React.js;Spring;Svelte;Vue.js;AWS;DigitalOcean;Heroku;Elasticsearch;PostgreSQL,21,0
21045,>35,No,Other,0,Man,No,Dev,22,20,Bulgaria,110509.0,Bash/Shell;C;HTML/CSS;Python;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Django;Flask;Vue.js;AWS;Google Cloud Platform;Cassandra;Firebase;PostgreSQL;Redis;SQLite,20,1
21046,<35,No,Undergraduate,1,Man,No,Dev,11,7,Uganda,19644.0,C;Go;Java;JavaScript;Python;Rust;Swift;Git;Yarn;Vue.js;AWS;Google Cloud Platform;Heroku;Firebase;MariaDB;Microsoft SQL Server;MongoDB;Oracle;PostgreSQL;Redis;SQLite,21,1
21047,<35,No,NoHigherEd,1,Man,No,Dev,4,2,Brazil,15120.0,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Git;Yarn;Angular;Express;jQuery;React.js;Svelte;Vue.js;DigitalOcean;Heroku;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL,23,1
21048,<35,No,Undergraduate,1,Man,No,Dev,4,3,India,10471.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Yarn;Express;React.js;Vue.js;AWS;Heroku;DynamoDB;MySQL;PostgreSQL,17,1
21049,<35,No,Master,1,Man,No,Dev,15,8,Switzerland,105715.0,Bash/Shell;C++;Python;Ansible;Docker;Git;AWS,7,0
21050,>35,No,Undergraduate,1,Man,No,Dev,25,18,United States of America,140000.0,C;C#;C++;Git;Unity 3D,5,0
21051,<35,No,Other,1,Man,Yes,Dev,6,3,Poland,19740.0,HTML/CSS;JavaScript;Node.js;Ruby;TypeScript;Docker;Git;Express;React.js;Ruby on Rails;Vue.js;AWS;Microsoft Azure;Microsoft SQL Server;Redis,15,1
21052,<35,No,Undergraduate,0,Man,No,Dev,8,7,Uruguay,25224.0,HTML/CSS;JavaScript;Node.js;PHP;Git;Express;Gatsby;React.js;AWS;MySQL;PostgreSQL,11,0
21053,>35,No,Undergraduate,1,Man,Yes,Dev,33,27,Brazil,87960.0,C;C#;C++;Java;JavaScript;PowerShell;SQL;TypeScript;VBA;Git;Xamarin;Angular;ASP.NET;ASP.NET Core ;jQuery;AWS;IBM Cloud or Watson;Microsoft Azure;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,23,1
21054,<35,No,Undergraduate,1,Man,No,Dev,5,1,India,7679.0,C++;JavaScript;Node.js;Angular.js;Express;React.js;Heroku;MongoDB;MySQL,9,0
21055,>35,No,Master,1,Man,No,NotDev,24,1,Germany,97288.0,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL;VBA;jQuery;MySQL;Oracle;PostgreSQL,11,0
21056,<35,No,Undergraduate,1,Man,No,Dev,14,7,India,34904.0,Java;JavaScript;SQL;Git;AWS;Elasticsearch;MariaDB;MongoDB;Redis,9,0
21057,<35,No,Undergraduate,1,Man,No,Dev,8,4,Brazil,19236.0,JavaScript;Node.js;TypeScript;Chef;Docker;Git;Angular;Vue.js;AWS;DynamoDB;Firebase;PostgreSQL;Redis,13,0
21058,<35,No,Master,1,Man,No,Dev,15,7,Germany,64859.0,Bash/Shell;HTML/CSS;JavaScript;Python;TypeScript;Docker;Git;Django;FastAPI;Flask;React.js;AWS;MySQL;PostgreSQL;Redis;SQLite,16,1
21059,<35,No,Undergraduate,1,Man,No,Dev,13,9,India,55847.0,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Docker;Git;jQuery;Spring;AWS;PostgreSQL,11,1
21060,>35,No,Master,1,Man,No,Dev,20,17,Russian Federation,30192.0,C;C++;Python;Docker;Git;MariaDB,6,0
21061,<35,No,Master,1,Woman,No,Dev,10,3,Greece,16860.0,C#;HTML/CSS;Java;JavaScript;Matlab;PowerShell;Scala;SQL;Docker;Git;Kubernetes;Unity 3D;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Spring;Vue.js;Firebase;MySQL;Oracle;PostgreSQL,24,1
21062,<35,No,Master,0,Man,No,Dev,14,3,Germany,41077.0,Python;Docker;Git;Flask;AWS;PostgreSQL,6,0
21063,>35,No,Master,1,Man,No,Dev,14,13,Brazil,82464.0,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;TypeScript;Docker;Git;Angular;ASP.NET Core ;AWS;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL;Redis,18,1
21064,<35,No,Undergraduate,0,Woman,Yes,Dev,17,3,Belgium,80424.0,Bash/Shell;C#;C++;Dart;HTML/CSS;Node.js;TypeScript;Git;React.js;AWS,10,1
21065,<35,No,Undergraduate,1,Man,Yes,Dev,13,7,Australia,50100.0,HTML/CSS;JavaScript;PHP;Git;jQuery;MariaDB;MySQL,7,0
21066,<35,No,Master,1,Man,Yes,Dev,9,4,Brazil,12372.0,HTML/CSS;Java;JavaScript;Node.js;Python;Ruby;TypeScript;Git;Yarn;Express;jQuery;React.js;AWS;DynamoDB;PostgreSQL,15,1
21067,<35,No,Undergraduate,1,Man,No,Dev,3,2,India,12996.0,HTML/CSS;Java;JavaScript;SQL;Docker;Git;jQuery;Spring;AWS;MySQL;Oracle;PostgreSQL,12,0
21068,<35,No,Master,1,Man,No,Dev,12,5,Italy,60535.0,Bash/Shell;HTML/CSS;Matlab;Python;SQL;VBA;Docker;Git;Flask;AWS;Heroku;DynamoDB;Oracle;PostgreSQL,14,0
21069,<35,No,Other,1,Man,No,Dev,6,2,Norway,48877.0,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;Angular;ASP.NET;Microsoft SQL Server,10,1
21070,>35,No,Undergraduate,1,Man,No,Dev,12,7,Israel,94560.0,Swift;Git;React.js;AWS;Heroku;MongoDB,6,0
21071,<35,No,Other,1,Man,No,Dev,10,6,Dominican Republic,16836.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Docker;Git;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;jQuery;AWS;DigitalOcean;Heroku;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,25,1
21072,>35,No,NoHigherEd,1,Man,No,Dev,40,37,Sweden,79776.0,JavaScript;Node.js;Swift;Git;AWS;MySQL,6,0
21073,<35,No,Master,1,Man,No,Dev,12,5,India,16752.0,HTML/CSS;Java;JavaScript;Node.js;PHP;Docker;Git;jQuery;Laravel;Spring;AWS;DigitalOcean;MariaDB;MySQL;PostgreSQL;Redis,16,1
21074,<35,No,Undergraduate,1,Man,Yes,Dev,7,3,Pakistan,6612.0,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;Angular.js;jQuery;Laravel;React.js;Spring;AWS;MariaDB;MySQL;PostgreSQL;SQLite,18,1
