id,Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
12347,>35,No,Other,0,Man,No,Dev,24,11,"Iran, Islamic Republic of...",42756.0,HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;SQL;Git;jQuery;Laravel;Symfony;MariaDB;MySQL;Redis;SQLite,15,1
12348,>35,No,Master,1,Man,No,Dev,30,20,Germany,129718.0,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Terraform;Yarn;Angular;Angular.js;Express;React.js;AWS;DigitalOcean;Google Cloud Platform;Firebase;MongoDB;PostgreSQL;Redis;SQLite,24,1
12349,<35,No,Master,1,Man,No,Dev,22,13,Russian Federation,45300.0,Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;Node.js;Python;Ruby;SQL;Ansible;Docker;Git;Yarn;jQuery;React.js;Ruby on Rails;Vue.js;AWS;Elasticsearch;MySQL;PostgreSQL;Redis;SQLite,24,1
12350,>35,No,Master,1,Man,No,Dev,18,12,Slovakia,36324.0,C#;Delphi;HTML/CSS;Java;JavaScript;PHP;PowerShell;Scala;SQL;TypeScript;Docker;Git;Angular;jQuery;MariaDB;MySQL,16,1
12351,<35,No,Undergraduate,1,Man,No,Dev,20,8,United Kingdom of Great Britain and Northern Ireland,58167.0,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Express;jQuery;Laravel;Symfony;Vue.js;AWS;DigitalOcean;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,27,1
12352,>35,No,Undergraduate,1,Man,No,Dev,18,11,Germany,83236.0,Java;Git;Google Cloud Platform;Firebase,4,0
12353,<35,No,Undergraduate,1,Man,No,Dev,9,3,Brazil,16488.0,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;TypeScript;Git;Angular;IBM Cloud or Watson;MariaDB;MySQL,13,1
12354,<35,No,Undergraduate,1,Man,No,Dev,13,7,United States of America,93000.0,JavaScript;PowerShell;Python;Scala;TypeScript;Ansible;Docker;Git;React.js;Microsoft Azure;Couchbase,11,0
12355,<35,No,Undergraduate,1,Man,Yes,Dev,4,1,Bangladesh,4236.0,HTML/CSS;JavaScript;Python;Docker;Git;Django;jQuery;Vue.js;AWS;DigitalOcean;MySQL;PostgreSQL,12,0
12356,>35,No,Master,1,Man,No,Dev,23,14,Croatia,39187.0,HTML/CSS;PHP;Git;Yarn;Symfony;MySQL,6,0
12357,<35,No,Undergraduate,1,Man,No,Dev,9,0,Switzerland,67092.0,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Node.js;Python;Docker;Git;Kubernetes;Unity 3D;Angular;Angular.js;Express;jQuery;MariaDB;MongoDB,17,1
12358,<35,No,Undergraduate,1,Man,Yes,Dev,8,6,South Africa,52836.0,Java;Kotlin;Git;Unreal Engine;Google Cloud Platform;SQLite,6,0
12359,<35,No,Undergraduate,1,Man,No,Dev,6,3,India,6696.0,JavaScript;Python;SQL;Git;Django;jQuery;AWS;Google Cloud Platform;PostgreSQL,9,0
12360,<35,No,Master,1,Man,Yes,Dev,4,3,Spain,31348.0,Objective-C;Swift;Git;Microsoft Azure,4,0
12361,<35,No,Other,1,Man,No,Dev,10,5,Colombia,120000.0,Assembly;Bash/Shell;C;C#;C++;F#;HTML/CSS;JavaScript;Node.js;PowerShell;Python;R;SQL;TypeScript;Docker;Git;Kubernetes;Puppet;Unity 3D;Unreal Engine;Xamarin;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;jQuery;React.js;IBM Cloud or Watson;Microsoft Azure;DynamoDB;IBM DB2;Microsoft SQL Server;MongoDB;MySQL;Redis;SQLite,38,1
12362,<35,No,Master,1,Man,No,Dev,6,5,Norway,66895.0,Java;Git;Spring;Oracle,4,0
12363,<35,No,Undergraduate,1,Man,No,Dev,15,8,Belgium,24000.0,C;C#;C++;COBOL;HTML/CSS;Java;JavaScript;Objective-C;PHP;SQL;Docker;Kubernetes;jQuery;Spring;Google Cloud Platform;PostgreSQL;SQLite,17,1
12364,<35,No,Undergraduate,0,Man,No,Dev,9,5,Pakistan,30800.0,C++;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Terraform;Yarn;Express;React.js;AWS;Google Cloud Platform;MongoDB;MySQL,16,1
12365,<35,No,Master,1,Man,No,Dev,10,5,Ukraine,54000.0,Java;SQL;Docker;Git;Angular;jQuery;React.js;Spring;Heroku;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MySQL;Oracle,14,1
12366,>35,No,Other,1,Man,No,Dev,25,20,Spain,38916.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;SQL;Docker;Git;Puppet;Yarn;Express;Laravel;Symfony;Vue.js;AWS;Google Cloud Platform;MongoDB;MySQL;PostgreSQL;Redis;SQLite,21,1
12367,<35,No,Undergraduate,1,Man,No,Dev,12,0,Germany,46044.0,HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Git;Kubernetes;Angular;Vue.js;Elasticsearch,11,0
12368,<35,No,Other,1,Man,Yes,Dev,8,1,"Iran, Islamic Republic of...",768.0,C#;JavaScript;Node.js;SQL;Docker;Flow;Git;Kubernetes;ASP.NET Core ;Express;Elasticsearch;Microsoft SQL Server;MongoDB;PostgreSQL;Redis,15,1
12369,<35,No,PhD,1,Man,Yes,Dev,10,7,Finland,70264.0,HTML/CSS;JavaScript;PHP;TypeScript;Docker;Git;Yarn;React.js,8,0
12370,<35,No,Undergraduate,1,Man,No,Dev,16,10,Netherlands,51888.0,C;C++;HTML/CSS;JavaScript;PHP;Python;Ansible;Docker;Git;Django;Drupal;Flask;jQuery;Symfony;AWS;DigitalOcean;MariaDB;MongoDB;MySQL,19,0
12371,<35,No,Master,1,Woman,No,Dev,9,3,Croatia,20029.0,C#;C++;Go;Java;JavaScript;Matlab;Node.js;PHP;PowerShell;Python;SQL;Docker;Git;Kubernetes;Yarn;ASP.NET;Flask;Google Cloud Platform;Microsoft Azure;Cassandra;MariaDB;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,27,1
12372,<35,No,Master,0,Man,No,Dev,21,10,Poland,24300.0,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;PowerShell;Python;Ruby;SQL;Swift;TypeScript;Ansible;Docker;Git;Kubernetes;Terraform;Unity 3D;Unreal Engine;Angular;Angular.js;Express;Gatsby;jQuery;Laravel;React.js;Ruby on Rails;Spring;Symfony;Vue.js;AWS;Google Cloud Platform;Heroku;Microsoft Azure;DynamoDB;Elasticsearch;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,47,1
12373,<35,No,Master,1,Man,Yes,Dev,9,2,United Kingdom of Great Britain and Northern Ireland,71093.0,Bash/Shell;Elixir;HTML/CSS;JavaScript;Node.js;Python;Ruby;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Django;jQuery;Ruby on Rails;Vue.js;DigitalOcean;Elasticsearch;PostgreSQL;Redis,21,1
12374,<35,Yes,Undergraduate,0,Man,No,Dev,15,9,Romania,51888.0,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;PowerShell;Python;TypeScript;Git;Yarn;React.js;AWS;DigitalOcean;Google Cloud Platform;Firebase;MongoDB;Redis,18,1
12375,<35,No,Undergraduate,1,Woman,No,Dev,7,3,United States of America,96000.0,Java;JavaScript;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;React.js;AWS;PostgreSQL,11,0
12376,>35,No,Master,1,Man,No,Dev,20,18,Germany,75669.0,C;HTML/CSS;JavaScript;Node.js;Objective-C;Ruby;Swift;TypeScript;Git;Angular;Angular.js;Gatsby;React.js;Vue.js;AWS;DynamoDB,16,0
12377,<35,No,Other,1,Man,No,Dev,13,11,Ukraine,112500.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Kubernetes;Terraform;Xamarin;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;jQuery;React.js;AWS;Microsoft Azure;DynamoDB;Microsoft SQL Server;MongoDB;Redis;SQLite,27,1
12378,>35,No,Other,1,Man,Yes,Dev,40,23,Philippines,129718.0,Assembly;C#;Java;JavaScript;SQL;Git;Kubernetes;ASP.NET Core ;Vue.js;Microsoft Azure;Microsoft SQL Server;MongoDB;Redis,13,1
12379,>35,No,Undergraduate,1,Man,No,Dev,31,28,United States of America,150000.0,Bash/Shell;JavaScript;Python;Scala;SQL;React.js;AWS;MySQL;PostgreSQL,9,0
12380,>35,No,Other,1,Man,Yes,Dev,22,19,Spain,28536.0,Delphi,1,0
12381,<35,No,Undergraduate,1,Man,No,Dev,3,3,India,10056.0,Java;Kotlin;Git;SQLite,4,0
12382,<35,No,Undergraduate,1,Man,No,Dev,4,2,Turkey,27612.0,Assembly;C;C#;HTML/CSS;Java;JavaScript;Kotlin;Python;TypeScript;Git;Unity 3D;Firebase,12,1
12383,<35,No,Other,1,Man,No,Dev,5,1,Switzerland,55907.0,C#;HTML/CSS;JavaScript;PowerShell;Python;Ruby;SQL;Docker;Git;Kubernetes;ASP.NET Core ;jQuery;Ruby on Rails;Microsoft Azure;Elasticsearch;Microsoft SQL Server;SQLite,17,1
12384,<35,No,Undergraduate,1,Man,No,Dev,16,7,Canada,64287.0,C#;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;Git;ASP.NET;ASP.NET Core ;jQuery;Vue.js;MySQL,13,1
12385,<35,No,Master,1,Man,No,Dev,15,4,Russian Federation,18876.0,C#;HTML/CSS;JavaScript;SQL;TypeScript;Git;Unity 3D;Xamarin;Angular;Angular.js;ASP.NET;Oracle,12,0
12386,>35,No,Master,1,Man,No,Dev,18,14,United States of America,106000.0,Bash/Shell;C;Haskell;Java;PowerShell;Python;Rust;Ansible;Docker;Git;Microsoft SQL Server;SQLite,12,1
12387,<35,No,Undergraduate,1,Man,No,NotDev,6,3,India,7032.0,Python;VBA;MySQL,3,0
12388,<35,No,Other,1,NonBinary,Yes,Dev,5,3,Sweden,38052.0,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;Docker;Git;Terraform;Yarn;ASP.NET;jQuery;AWS;Google Cloud Platform;DynamoDB;Elasticsearch;Microsoft SQL Server;Redis;SQLite,19,1
12389,<35,No,Other,1,Man,No,Dev,4,4,Latvia,21014.0,Python;SQL;Git;Microsoft Azure;Microsoft SQL Server,5,0
12390,<35,No,Master,1,Man,No,Dev,7,5,Ireland,86478.0,Python;R;SQL;Docker;Git;Yarn;Microsoft Azure;MySQL;Oracle,9,0
12391,>35,No,Undergraduate,1,Man,No,Dev,35,25,United States of America,156000.0,C;C#;Python;Docker;Git;Xamarin;ASP.NET Core ;AWS;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;Redis,12,0
12392,<35,No,Undergraduate,1,Man,No,Dev,4,4,United Kingdom of Great Britain and Northern Ireland,50411.0,C#;F#;Python;SQL;Git;Flask;Microsoft SQL Server;MongoDB;SQLite,9,1
12393,<35,No,Other,1,Man,No,Dev,5,3,United Kingdom of Great Britain and Northern Ireland,41363.0,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Git;Yarn;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft Azure;Microsoft SQL Server;SQLite,16,1
12394,<35,No,Other,1,Man,Yes,NotDev,9,5,Spain,26484.0,Bash/Shell;Python;Ansible;Docker;Git;Elasticsearch;PostgreSQL,7,0
12395,<35,No,Undergraduate,0,Man,No,Dev,6,3,South Africa,8004.0,HTML/CSS;JavaScript;Python;SQL;Git;Flask;Microsoft SQL Server,7,0
12396,<35,No,Undergraduate,0,Man,Yes,Dev,15,8,Switzerland,79284.0,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Express;jQuery;React.js;DigitalOcean;Couchbase;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,21,1
12397,>35,No,Master,0,Man,Yes,Dev,25,10,Italy,31348.0,Bash/Shell;HTML/CSS;JavaScript;PHP;Ansible;Git;Angular;jQuery;Laravel;MariaDB;MySQL;Redis;SQLite,13,1
12398,<35,No,Undergraduate,0,Man,No,Dev,19,12,Netherlands,58368.0,C#;C++;Dart;JavaScript;Python;SQL;TypeScript;Docker;Git;Yarn;ASP.NET Core ;Gatsby;React.js;Microsoft Azure;Microsoft SQL Server,15,1
12399,>35,No,Undergraduate,1,Man,No,Dev,20,13,Romania,49296.0,Java;JavaScript;Kotlin;Node.js;Objective-C;Swift;Git;Express;AWS;Google Cloud Platform;Heroku;Firebase,12,0
12400,<35,No,Master,1,Woman,No,Dev,8,4,Poland,27036.0,JavaScript;Matlab;Node.js;TypeScript;Git;Puppet;Yarn;Express;React.js;Heroku;MongoDB;Redis,12,1
12401,>35,No,Master,1,Man,No,Dev,25,22,India,41880.0,HTML/CSS;Java;JavaScript;SQL;Git;jQuery;Spring;MySQL;Oracle;PostgreSQL,10,0
12402,<35,No,Undergraduate,1,Man,No,Dev,8,4,India,33508.0,HTML/CSS;Java;JavaScript;SQL;TypeScript;Docker;Git;Yarn;Angular;React.js;Spring;AWS;MongoDB;Oracle;PostgreSQL,15,1
12403,<35,No,Master,1,Man,No,Dev,5,5,India,27923.0,Java;Python;R;SQL;Docker;Git;Kubernetes;Google Cloud Platform;MySQL;Redis,10,0
12404,>35,No,Master,1,Man,No,Dev,18,15,Czech Republic,38976.0,JavaScript;PowerShell;SQL;ASP.NET;jQuery;Microsoft Azure;Microsoft SQL Server,7,0
12405,>35,No,Master,1,Woman,No,Dev,12,12,Germany,64859.0,Bash/Shell;HTML/CSS;PHP;SQL;Symfony;AWS;MariaDB;MySQL;Redis,9,0
12406,<35,No,Other,1,Man,Yes,Dev,4,3,Israel,45528.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;VBA;Git;Yarn;Angular;Express;jQuery;Laravel;React.js;Vue.js;AWS;DigitalOcean;Heroku;MongoDB;MySQL,18,1
12407,<35,No,Master,1,Man,No,Dev,10,7,India,18150.0,C#;TypeScript;Docker;Git;Kubernetes;Angular;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;PostgreSQL,11,1
12408,<35,No,Master,1,Man,No,NotDev,9,5,Germany,59454.0,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;Rust;TypeScript;Docker;Git;Yarn;Angular;Express;Flask;jQuery;React.js;Heroku;Elasticsearch;MongoDB,20,1
12409,>35,No,Undergraduate,1,Man,No,Dev,13,12,Brazil,13740.0,Bash/Shell;Delphi;SQL;Oracle;PostgreSQL;SQLite,6,0
12410,<35,No,Undergraduate,1,Man,No,Dev,7,2,India,5532.0,Java;Python;SQL;Docker;Git;Flask;Spring;AWS;Google Cloud Platform;Heroku;Elasticsearch;MySQL;PostgreSQL,13,0
12411,<35,No,Undergraduate,1,Man,No,Dev,8,1,United States of America,55000.0,C#;HTML/CSS;Java;JavaScript;Kotlin;Ruby;SQL;Flow;Git;Unity 3D;ASP.NET;jQuery;React.js;Ruby on Rails;Heroku;Microsoft Azure;Firebase;Microsoft SQL Server;MySQL;PostgreSQL,20,1
12412,<35,No,Master,1,Man,No,Dev,9,4,Brazil,16488.0,Bash/Shell;JavaScript;Python;SQL;Docker;Git;Django;AWS;MongoDB;MySQL;PostgreSQL,11,0
12413,<35,No,Undergraduate,1,Man,Yes,Dev,8,6,Brazil,21996.0,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;Python;SQL;Docker;Git;Django;jQuery;AWS;Microsoft Azure;Microsoft SQL Server;MySQL,16,1
12414,<35,No,Undergraduate,1,Man,No,Dev,13,9,Sri Lanka,29676.0,HTML/CSS;JavaScript;Git;jQuery,4,0
12415,<35,No,Undergraduate,1,Man,Yes,Dev,5,3,Germany,48000.0,Bash/Shell;Java;JavaScript;Node.js;Python;Docker;Flow;Git;Yarn;jQuery;React.js;Spring;AWS;MongoDB;PostgreSQL,15,1
12416,>35,No,Undergraduate,0,Man,Yes,NotDev,42,42,Denmark,166440.0,Bash/Shell;Perl;PowerShell;Python;R;SQL;Ansible;Kubernetes;Terraform;AWS;Microsoft Azure;MySQL,12,0
12417,<35,No,Master,1,Man,No,Dev,9,5,Germany,108098.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Docker;Git;Kubernetes;Yarn;FastAPI;React.js;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis,18,1
12418,>35,No,Other,1,Man,No,NotDev,5,2,United Kingdom of Great Britain and Northern Ireland,24816.0,C#;HTML/CSS;JavaScript;SQL;VBA;Git;ASP.NET;jQuery;Microsoft Azure;Microsoft SQL Server,10,1
12419,<35,No,Master,1,Man,Yes,Dev,7,1,India,8376.0,Java;Node.js;Python;Docker;Express;Flask;jQuery;React.js;Spring;Heroku;MySQL;SQLite,12,1
12420,<35,No,Undergraduate,1,Man,No,Dev,8,5,Brazil,14844.0,C#;HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Yarn;Angular.js;ASP.NET Core ;jQuery;AWS;Microsoft SQL Server;PostgreSQL;Redis,15,1
12421,>35,No,Other,1,Man,Yes,NotDev,32,20,Slovakia,41508.0,Bash/Shell;Python;Docker;Git,4,0
12422,>35,No,PhD,1,Man,Yes,NotDev,40,15,South Africa,63380.0,Bash/Shell;Python;R;SQL;Git;Microsoft SQL Server,6,0
12423,<35,No,Undergraduate,1,Man,No,Dev,13,5,Cyprus,69912.0,JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Angular;Express;jQuery;React.js;AWS;MongoDB;MySQL;Redis,16,1
12424,<35,No,Undergraduate,1,Man,Yes,Dev,8,2,India,3348.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;Angular;AWS;DigitalOcean;Heroku;MongoDB;PostgreSQL,13,1
12425,>35,No,Master,1,Man,No,Dev,14,10,Spain,36324.0,HTML/CSS;Java;Kotlin;TypeScript;Git;Angular;Vue.js;Google Cloud Platform;Firebase;MongoDB;SQLite,11,1
12426,<35,No,Other,1,Man,No,Dev,8,0,Belarus,2856.0,C++;HTML/CSS;Java;JavaScript;Git;Unreal Engine;MySQL,7,0
12427,<35,No,Master,1,Man,Yes,Dev,3,1,Spain,44320.0,C;PowerShell;Python;R;SQL;Git;Google Cloud Platform;Microsoft SQL Server;SQLite,9,0
12428,>35,No,Other,0,Man,No,Dev,28,21,Russian Federation,94368.0,C#;Git;Xamarin;ASP.NET,4,0
12429,<35,No,Undergraduate,1,Man,No,Dev,20,10,United States of America,85000.0,Bash/Shell;C++;Dart;HTML/CSS;JavaScript;Node.js;PHP;SQL;Docker;Git;Yarn;jQuery;Laravel;React.js;Symfony;Vue.js;AWS;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,22,1
12430,<35,No,Undergraduate,1,Man,No,Dev,12,6,Japan,35972.0,Dart;HTML/CSS;JavaScript;Python;SQL;Ansible;Docker;Git;Yarn;Vue.js;AWS;MariaDB;MySQL;Redis,14,0
12431,<35,No,Undergraduate,1,Man,No,Dev,12,6,United Kingdom of Great Britain and Northern Ireland,90482.0,Assembly;C;C++;Elixir;Erlang;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Objective-C;Perl;Python;Ruby;SQL;Swift;Ansible;Chef;Docker;Git;Kubernetes;Terraform;ASP.NET Core ;React.js;Ruby on Rails;Spring;Vue.js;AWS;Google Cloud Platform;Heroku;Microsoft Azure;PostgreSQL;Redis,34,0
12432,<35,No,Undergraduate,1,Man,No,Dev,10,5,Singapore,68844.0,HTML/CSS;JavaScript;Node.js;Objective-C;TypeScript;Docker;Git;Yarn;Express;React.js;AWS;Firebase;PostgreSQL;Redis,14,0
12433,<35,No,Undergraduate,1,Man,Yes,Dev,0,0,Russian Federation,12264.0,Dart;HTML/CSS;JavaScript;TypeScript;Git;Angular;React.js;SQLite,8,0
12434,<35,No,Undergraduate,1,Woman,No,Dev,7,3,Israel,105072.0,JavaScript;Node.js;Docker;Git;Express;React.js;Vue.js;AWS;MongoDB,9,0
12435,<35,No,Undergraduate,0,Man,No,Dev,7,4,Austria,57292.0,Java;JavaScript;Docker;Spring;PostgreSQL,5,0
12436,>35,No,PhD,1,Man,No,NotDev,40,16,United Kingdom of Great Britain and Northern Ireland,41363.0,C;C++;Java;Matlab;PowerShell;Python;R;Git;Unreal Engine;MySQL;SQLite,11,0
12437,>35,No,PhD,1,Man,No,NotDev,5,4,Germany,75669.0,HTML/CSS;Matlab;PHP;Python;SQL;Flask;Microsoft SQL Server;MySQL;PostgreSQL,9,0
12438,<35,No,Undergraduate,1,Man,No,Dev,7,0,Germany,31656.0,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;Docker;Git;Angular;Flask;Microsoft SQL Server;PostgreSQL;SQLite,13,1
12439,>35,No,NoHigherEd,1,Man,No,Dev,32,15,Italy,64860.0,C#;JavaScript;Git;ASP.NET;jQuery;AWS;Microsoft Azure;Microsoft SQL Server;MySQL,9,1
12440,<35,No,Undergraduate,1,Man,No,Dev,11,6,Italy,27240.0,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Express;Spring;AWS;Google Cloud Platform;Cassandra;MariaDB;MySQL,20,1
12441,>35,No,Undergraduate,1,Man,No,Dev,38,25,Brazil,32988.0,Elixir;JavaScript;Python;Ruby;Docker;Git;Yarn;Flask;Ruby on Rails;Heroku;PostgreSQL;Redis,12,0
12442,<35,No,Undergraduate,1,Man,No,Dev,7,3,Brazil,8400.0,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Docker;Git;jQuery;AWS;DigitalOcean;Oracle Cloud Infrastructure;Elasticsearch;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,20,1
12443,<35,No,Master,1,Woman,No,Dev,10,5,Netherlands,48000.0,C#;Java;Python;Git;Xamarin;Spring;AWS;MySQL;Redis,9,0
12444,>35,No,Master,1,Man,No,NotDev,18,5,Germany,64859.0,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;Ansible;Docker;Git;Kubernetes;Django;Flask;jQuery;MySQL,13,0
12445,<35,Yes,NoHigherEd,1,Man,No,Dev,4,0,Spain,14268.0,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Ansible;Docker;Git;Terraform;Angular;Angular.js;Django;Express;jQuery;Vue.js;AWS;DynamoDB;Elasticsearch;MariaDB;PostgreSQL;Redis,21,1
12446,<35,No,NoHigherEd,1,Man,Yes,Dev,13,5,Germany,49725.0,C;Python;Git,3,0
12447,<35,No,Undergraduate,1,Man,No,Dev,2,1,Sweden,42960.0,C#;HTML/CSS;JavaScript;SQL;Git;ASP.NET;ASP.NET Core ;React.js;Microsoft Azure;Microsoft SQL Server,10,0
12448,<35,No,Undergraduate,1,Man,No,Dev,3,4,India,7400.0,Bash/Shell;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Angular;Express;Heroku;Microsoft Azure;Microsoft SQL Server;MongoDB;Redis,15,1
12449,<35,No,Undergraduate,1,Man,Yes,Dev,4,3,Spain,30267.0,HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Angular;Express;MongoDB;MySQL,11,1
12450,<35,No,Undergraduate,1,Man,No,Dev,9,3,India,5028.0,Swift,1,0
12451,<35,No,Undergraduate,1,Man,Yes,Dev,13,10,United States of America,125000.0,Bash/Shell;C;C++;Python;Docker;Git,6,0
12452,<35,No,Undergraduate,1,Man,No,Dev,6,4,India,7536.0,C++;Java;JavaScript;Python;SQL;Git;jQuery;AWS;DigitalOcean;PostgreSQL,10,0
12453,<35,No,Undergraduate,1,Man,No,Dev,12,11,Brazil,23364.0,HTML/CSS;Java;JavaScript;Node.js;SQL;Docker;Git;Spring;Vue.js;MariaDB;Oracle;PostgreSQL;SQLite,13,1
12454,<35,No,Master,1,Man,No,Dev,13,4,Norway,67435.0,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript;Docker;Git;Kubernetes;Xamarin;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL,22,1
12455,>35,No,Undergraduate,1,Man,No,Dev,20,17,United States of America,120000.0,C#;C++;JavaScript;SQL;Git;Xamarin;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server,10,1
12456,<35,No,Undergraduate,1,Man,No,Dev,4,0,Kenya,2964.0,HTML/CSS;JavaScript;Python;TypeScript;Git;Yarn;Django;jQuery;React.js;DigitalOcean;PostgreSQL;Redis,12,0
12457,<35,No,Master,1,Man,Yes,Dev,13,1,Japan,35072.0,Bash/Shell;C;C++;Python;SQL;TypeScript;Docker;Git;Yarn;ASP.NET Core ;Flask;React.js;AWS;Heroku;PostgreSQL,15,0
12458,<35,No,Undergraduate,1,Man,No,Dev,7,2,United Kingdom of Great Britain and Northern Ireland,45241.0,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Node.js;PowerShell;SQL;TypeScript;Docker;Git;Unity 3D;Unreal Engine;ASP.NET;jQuery;React.js;Vue.js;DigitalOcean;Microsoft Azure;Cassandra;Firebase;Microsoft SQL Server,22,1
12459,<35,No,Undergraduate,0,Man,No,Dev,15,10,Russian Federation,97288.0,HTML/CSS;JavaScript;PHP;SQL;TypeScript;Git;Yarn;Laravel;React.js;Elasticsearch;MySQL;Redis;SQLite,13,0
12460,<35,No,Undergraduate,1,Man,No,Dev,4,2,India,12433.0,C#;Java;ASP.NET;Microsoft Azure;Microsoft SQL Server;Oracle,6,1
12461,>35,No,Other,1,Man,Yes,Dev,37,11,United Kingdom of Great Britain and Northern Ireland,71093.0,C;C#;HTML/CSS;Java;JavaScript;SQL;Docker;Git;Xamarin;Yarn;ASP.NET;ASP.NET Core ;React.js;Microsoft Azure;IBM DB2;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite,22,1
12462,<35,No,Master,1,Man,Yes,Dev,8,5,Ukraine,48936.0,Groovy;Java;Ansible;Docker;Git;Spring;AWS;Elasticsearch;PostgreSQL,9,0
12463,<35,No,Master,1,Man,No,Dev,9,7,India,75396.0,Dart;Node.js;Python;Docker;Git;Puppet;Angular;Django;React.js;AWS;Google Cloud Platform;DynamoDB;Firebase;MongoDB;PostgreSQL,15,0
12464,<35,No,Undergraduate,1,Man,No,Dev,6,2,Pakistan,7008.0,Elixir;Python;Git;FastAPI;AWS;Cassandra;PostgreSQL,7,0
12465,<35,No,Undergraduate,1,Man,No,Dev,7,2,India,4188.0,C#;HTML/CSS;JavaScript;SQL;Git;Xamarin;ASP.NET;jQuery;Microsoft SQL Server;MySQL;PostgreSQL;SQLite,12,1
12466,<35,No,Undergraduate,1,Woman,No,Dev,9,3,Ireland,37834.0,SQL;VBA;ASP.NET;Microsoft SQL Server,4,0
12467,<35,No,Undergraduate,1,Man,No,Dev,5,2,Brazil,13744.0,HTML/CSS;Java;JavaScript;Docker;Git;React.js;Spring;AWS;DigitalOcean;Heroku;DynamoDB,11,0
12468,<35,No,Undergraduate,1,Man,No,Dev,7,5,India,8377.0,JavaScript;Node.js;Python;SQL;TypeScript;Git;Angular;Express;Flask;DigitalOcean;MongoDB;PostgreSQL,12,1
